HR,Name,B-V,Vmag,x,y,z
5462,,1.1,5.91,-0.7319918557081044,0.3139648381669197,0.6046602381270209
5463,Alp Cir,0.24,3.19,-0.32105065137539385,-0.9061253495822457,0.2754329865791103
5464,,1.48,5.7,-0.5579804443257675,0.6901495024194216,0.4608161108948383
5465,,0.45,6.22,-0.3961020516850345,-0.8536972672352874,0.3380889536289356
5466,,-0.08,5.67,-0.6163561662397684,-0.5896898203243598,0.5218917437017366
5467,,-0.01,5.85,-0.452881968092424,0.8092562990004725,0.3741686324437026
5468,33    Boo,0.0,5.39,-0.5496001851224397,0.6997187601891042,0.4564354205720707
5469,Alp Lup,-0.2,2.3,-0.5149487609828225,-0.7359592451939091,0.4395358494774545
5470,Alp Aps,1.43,3.83,-0.14130692343371934,-0.9817758203666936,0.12707711018512594
5471,,-0.17,4.0,-0.6009801129593325,-0.6128189419119185,0.5131041300373099
5472,,0.4,6.1,-0.7094361714805635,0.37421098928779706,0.5972155842668949
5473,,0.21,5.91,-0.7428413221686598,0.2340251667509523,0.627231210484544
5474,,-0.09,6.37,-0.65261079576025,-0.5140403670491402,0.5566521807207424
5475,29Pi 1Boo,-0.03,4.94,-0.732849235505389,0.2826484008197934,0.6189037724341161
5476,29Pi 2Boo,0.24,5.88,-0.7328378267252205,0.28263909991218433,0.6189215288883447
5477,30Zet Boo,0.0,4.83,-0.7410219580037244,0.23731855779917638,0.6281451742077189
5478,30Zet Boo,0.05,4.43,-0.7410219580037244,0.23731855779917638,0.6281451742077189
5479,,1.3,6.26,-0.14064200936674315,0.9837608408582512,0.1115097896830208
5480,31    Boo,1.0,4.86,-0.7536943664669672,0.14196669909323545,0.6417088578978224
5481,32    Boo,0.94,5.56,-0.7454755103362718,0.2021131156809902,0.6351508104053696
5482,,0.29,5.36,-0.3424006014136405,-0.8900205820992085,0.30104018268557303
5483,,0.63,6.38,-0.7095660253542004,0.36038123988382365,0.6055092217322874
5484,4    Lib,-0.01,5.73,-0.6860155605067738,-0.42257871620110865,0.592292055793761
5485,,1.35,4.05,-0.61771006386286,-0.5760559001696776,0.535344633747499
5486,,1.02,6.11,-0.3931966121679109,-0.8524374486665174,0.3445966051640612
5487,107Mu  Vir,0.38,3.88,-0.753703689634054,-0.09859609871414018,0.6497765443214807
5488,,-0.06,6.1,-0.42444823461770725,-0.8251326710644273,0.37282673089787344
5489,,0.01,4.92,-0.614454336204927,-0.5763174231953508,0.5387987531912388
5490,34    Boo,1.66,4.81,-0.67672702565401,0.4466316370768853,0.5852868642909204
5491,,0.3,6.48,-0.02002168755095397,-0.999469177769135,0.02570009177223216
5492,,0.41,6.25,-0.3655350653193564,0.8768270083279659,0.3123435824354376
5493,,1.39,5.73,-0.5748007618404717,0.6489059602798617,0.49852295724558543
5494,,0.07,5.74,-0.5056048870461061,-0.7365825725127351,0.44923246995916893
5495,,0.98,5.21,-0.4553339313054418,-0.7921150849789041,0.40647841658665534
5496,,1.61,6.07,-0.7510485365365288,-0.024742365105516174,0.6597832304138411
5497,54    Hya,0.35,4.94,-0.6763121835219926,-0.42961383365907213,0.5983592435556334
5498,,0.09,6.07,-0.4568414697298768,-0.7902144378061404,0.40848135063644153
5499,,0.98,5.81,-0.6883318152378959,-0.393188697582164,0.609591633985363
5500,,-0.07,5.91,-0.29435134408820257,-0.91771226106303,0.26676111434774274
5501,108    Vir,-0.03,5.69,-0.7503311448775295,0.012517562328377781,0.6609436312274527
5502,35Omi Boo,0.98,4.6,-0.7184588485924817,0.29177820254003295,0.6314129895731263
5503,5    Lib,1.19,6.33,-0.7219592301825513,-0.26656089732252464,0.6385296844883785
5504,,0.58,6.4,-0.6978921165620144,-0.3612358157938845,0.6184296880230753
5505,36Eps Boo,0.0,5.12,-0.6694809566616691,0.45515643526908384,0.587050141044627
5506,36Eps Boo,0.97,2.7,-0.6694859340107835,0.4551434847107944,0.5870545055503992
5507,,0.83,6.13,-0.7104296238934562,0.3236651353667272,0.6249244991538101
5508,,1.33,5.94,-0.585368292584868,-0.6196534686576979,0.5228513563306112
5509,,1.08,6.3,-0.539527310551845,-0.6890821887737291,0.4838140327476042
5510,,1.58,6.28,-0.6315017957429422,0.5415370414143311,0.5549262246007591
5511,109    Vir,-0.01,3.72,-0.7478290458213297,0.03302919586950679,0.6630692199508083
5512,,1.57,5.63,-0.7227081923481353,0.26104275361757273,0.6399605843305085
5513,,1.65,6.06,-0.6943597754806546,-0.3636532066674987,0.6209837739223951
5514,55    Hya,0.0,5.63,-0.6716979280244681,-0.4324704637237982,0.6014908074893243
5515,,1.13,6.23,-0.4065590735307627,-0.8354984676346529,0.36966475394599735
5516,56    Hya,0.94,5.24,-0.6680997376356594,-0.43974324016305905,0.600223811008908
5517,57    Hya,-0.02,5.77,-0.6643251893000064,-0.4484828830090316,0.5979424274204147
5518,,1.1,6.35,-0.7248047921912976,-0.2222244993423173,0.6521305736649574
5519,,1.54,6.04,-0.5948510139848971,-0.5967112865712993,0.5385980984366399
5520,,0.82,5.6,-0.21044654210171648,-0.9572690373865173,0.19836391551519908
5521,,1.3,5.68,-0.6740596632665198,-0.4107453745224652,0.6139477238865094
5522,,-0.04,6.14,-0.7404254845259064,-0.014795973636453068,0.6719755806788861
5523,7Mu  Lib,0.07,5.31,-0.7168564443296908,-0.2444424877114273,0.6529660852023188
5524,,0.48,6.14,-0.6759145705190379,0.4125745456664772,0.6106731839766377
5525,Pi 1Oct,0.95,5.65,-0.08270926213382335,-0.9930227952725791,0.08405299534408021
5526,58    Hya,1.4,4.41,-0.6504658033626783,-0.4688593169570418,0.5975493114031022
5527,,0.72,5.87,-0.3220152338150411,-0.8973354133158912,0.3018200543374201
5528,Omi Lup,-0.15,4.32,-0.5306163519682114,-0.68931052316856,0.49325175080584693
5529,,0.36,6.16,-0.5845401844147781,0.6130602733112698,0.5314789498106659
5530,8Alp1Lib,0.41,5.15,-0.7067773537872846,-0.2755907522109507,0.65154854728504
5531,9Alp2Lib,0.15,2.75,-0.706074944096498,-0.27633633210199854,0.6519941754951045
5532,,0.05,5.8,-0.647288397660476,0.478934464809866,0.5929919971394393
5533,38    Boo,0.48,5.74,-0.5124843015205544,0.7207460621930233,0.46678148477445014
5534,,0.56,5.85,-0.6732863594337173,0.4053321723897853,0.6183779655083683
5535,11    Lib,0.98,4.94,-0.7336820381915514,-0.04011725983493032,0.6783076531327268
5536,,1.4,6.18,-0.734310173154089,-0.004489359606916975,0.6787992451769018
5537,,0.4,6.51,-0.461075028255682,0.7812451528889992,0.42079190748690287
5538,39    Boo,0.47,5.69,-0.4870111961347492,0.7515008687509858,0.4450466707053481
5539,Zet Cir,-0.06,6.09,-0.2942709417608127,-0.9134843179637161,0.2809822301669074
5540,,1.45,5.34,-0.16461744058900332,-0.9730292155364006,0.1616021162192587
5541,,1.02,5.48,-0.5855446583127469,0.6055988146420107,0.5388761720707272
5542,,0.6,6.29,-0.62824143817714,-0.5086950159534155,0.5886782449702666
5543,,-0.16,5.03,-0.5758502722927252,-0.6129530219709398,0.541003749300397
5544,37Xi  Boo,0.76,4.55,-0.6928047506353044,0.32723622388399676,0.6426025453383267
5545,Pi 2Oct,1.3,5.65,-0.08389966348986991,-0.9926274653107867,0.08747320490852889
5546,,1.16,5.2,-0.3590666120367956,-0.8670199760102805,0.34546711756627446
5547,,1.05,5.93,-0.15700155062726617,-0.9749955240369345,0.15727123452360134
5548,12    Lib,1.32,5.3,-0.6583986250991374,-0.4169507105295158,0.6266285625923043
5549,,1.42,5.82,-0.6046771809269088,-0.5490309221891939,0.5770013460524764
5550,,0.57,6.4,-0.7000627725254206,0.27067512134236654,0.6607927763000412
5551,The Cir,0.0,5.11,-0.32800438048555175,-0.8892634144724959,0.31878473310842115
5552,,1.36,5.46,-0.37430434830675263,0.8597978127039675,0.3473384172649644
5553,,0.83,6.01,-0.6869369459139256,0.3280881959372685,0.6484410289494927
5554,13Xi 1Lib,0.97,5.8,-0.7086669947308711,-0.2061757216368089,0.6747463689318057
5555,,-0.04,6.2,-0.1826783616083555,-0.9660724813332211,0.18257211454863523
5556,,0.13,5.38,-0.43428636356698896,-0.7966324978293551,0.42044264510385193
5557,Ome Oct,-0.06,5.91,-0.06104381914638091,-0.99586460195416,0.0672855609971878
5558,,0.04,5.32,-0.5980114537738084,-0.5571051252476945,0.5762084523660573
5559,,-0.04,5.64,-0.48137307386199596,-0.7417320179339888,0.4670263133188817
5560,,1.7,6.64,-0.4463830711689877,-0.7820313765052777,0.4349357193137891
5561,,0.06,6.36,-0.5543305501843471,-0.634947774554486,0.5381068339285656
5562,,1.41,6.06,-0.6044453581168262,-0.5393098054766845,0.5863367144974997
5563,7Bet UMi,1.47,2.08,-0.2007279360031798,0.9620064957585625,0.18507241238562339
5564,15Xi 2Lib,1.49,5.46,-0.7028371667948557,-0.19782367463959014,0.6832903560887346
5565,,-0.04,6.29,-0.6249301474092551,-0.4872162557920363,0.6099857629084762
5566,,0.71,6.35,-0.46892448030610634,-0.753139358674536,0.4614010600171577
5567,,-0.06,5.77,-0.6959492900185026,0.24947400812343806,0.6733626845865228
5568,,1.11,5.74,-0.665521972850216,-0.36512954850154755,0.65096921314653
5569,,0.1,6.12,-0.6080841220180738,0.5343564473285551,0.5871089232398987
5570,16    Lib,0.32,4.49,-0.7136851159297629,-0.07578606198548499,0.6963548148099884
5571,Bet Lup,-0.22,2.68,-0.5193122484725845,-0.683705525183978,0.5127002471417872
5572,,1.23,6.15,-0.5456868210467553,-0.6415388909455118,0.5391231257702541
5573,,1.13,5.53,-0.7146069907574959,-0.002923422332952624,0.6995200514369687
5574,,-0.01,6.49,-0.6660363949494258,0.3673987035561201,0.649163856994561
5575,,0.94,5.71,-0.6866297903110542,0.2821461138045102,0.6700247021732931
5576,Kap Cen,-0.2,3.13,-0.526537182002069,-0.6704805751917907,0.5226991431596244
5577,59    Hya,0.24,5.65,-0.6299824144786399,-0.464180869775223,0.6226220985335975
5578,17    Lib,0.01,6.6,-0.6991048495790992,-0.1934638510150398,0.6883488560645797
5579,,-0.08,6.47,-0.5599756796230249,-0.6140288533272933,0.5562335889824533
5580,,0.6,6.1,-0.5170290574687771,-0.6840380230423668,0.5145609164765997
5581,,0.5,5.63,-0.46519157744989326,0.7618618564921475,0.4507364062198863
5582,18    Lib,1.26,5.87,-0.6971155055800291,-0.1932783423840217,0.6904154215001177
5583,,0.5,6.09,-0.7078617240833246,-0.08696738335157454,0.7009767855006066
5584,,1.6,5.93,-0.7067497996242266,0.07963833931263906,0.7029668951256813
5585,,1.24,5.89,-0.5538007056440397,-0.6164634367343956,0.5597120774092529
5586,19Del Lib,0.0,4.92,-0.6963291043010488,-0.14813545521795626,0.7022689409411953
5587,,0.24,6.22,-0.5786950293119709,-0.564374819099242,0.5887216036602657
5588,40    Boo,0.31,5.64,-0.5483778671309331,0.6329117959487301,0.5465385378817139
5589,,1.59,4.6,-0.2913917144895349,0.9130656484739665,0.28531034033778774
5590,,1.68,5.52,-0.7021788810463555,-0.048065294303908115,0.7103763414528715
5591,60    Hya,0.16,5.85,-0.6182250168650784,-0.4704044822650831,0.6296963169553184
5592,,0.91,6.38,-0.6529049033095471,0.37534367365461335,0.657899926950756
5593,Eta Cir,0.93,5.17,-0.3030671301683793,-0.8990361913078909,0.31604468248984047
5594,,1.52,5.71,-0.7014826714265575,-0.0024531547659063166,0.7126822880638712
5595,,-0.12,5.44,-0.5876014468468056,-0.5394077854751479,0.6031283284943076
5596,,0.68,5.64,-0.09595089661962419,0.9914720506096737,0.0881850230920129
5597,,-0.14,6.37,-0.47838078605859313,0.734651515011815,0.4810810482868842
5598,,1.59,6.52,-0.21266704168513215,-0.9505443454299949,0.22635851376070854
5599,,0.2,6.61,-0.6975991032440337,-0.05288303702654731,0.7145340268650394
5600,41Ome Boo,1.5,4.81,-0.6348922595973872,0.4227456807834752,0.6466822311477562
5601,110    Vir,1.04,4.4,-0.6976379255727311,0.0364935169893323,0.7155204735158358
5602,42Bet Boo,0.97,3.5,-0.5339705326008453,0.6479943628339648,0.5431194859783374
5603,20Sig Lib,1.7,3.29,-0.627923336411494,-0.427072939639458,0.6506312225966178
5604,,1.46,6.41,-0.5236665055859898,-0.6542313022246234,0.5456691251269691
5605,Pi  Lup,-0.14,4.72,-0.47090166366861097,-0.7319617920745293,0.4924261955838438
5606,Pi  Lup,-0.18,4.82,-0.47090166366861097,-0.7319617920745293,0.4924261955838438
5607,,1.01,5.15,-0.5206019239437403,-0.6569440395923827,0.5453422463280451
5608,,0.09,5.93,-0.3491334414433876,0.867804001122233,0.35358458069058957
5609,,1.02,5.51,-0.5698952709915772,0.5765155074176522,0.5855333037568433
5610,,0.31,6.5,-0.6911356768147082,0.09571545464177549,0.7163588681496122
5611,,1.47,6.17,-0.28532015386052695,-0.9083298176962175,0.30582568905335866
5612,,0.46,6.65,-0.4962201084656284,0.7027051616417697,0.5098735723258997
5613,,1.02,6.59,-0.5730432613684439,0.5673567830713605,0.5913777991294015
5614,,-0.01,6.67,-0.6203762371168555,-0.43506959223349295,0.652570129820936
5615,,1.65,6.27,-0.5544276864849037,-0.591509027729061,0.5854289116314791
5616,43Psi Boo,1.24,4.54,-0.6179876118507057,0.45317388189924224,0.6424365683578677
5617,,0.92,5.77,-0.4478234773021927,-0.7557201340313225,0.4778506170307331
5618,44    Boo,0.65,4.76,-0.46836593382162456,0.7390957527412619,0.4841186014968079
5619,,-0.08,5.96,-0.5890276246530161,-0.5138241052378534,0.6237236938518089
5620,,1.05,6.17,-0.6367609923229892,-0.37512347329687157,0.6736600169503406
5621,,0.69,5.76,-0.263688069346267,-0.9210778384031512,0.28650343398817546
5622,21Nu  Lib,1.58,5.2,-0.6589247695497422,-0.27994537330131375,0.6981752903397593
5623,,0.06,6.28,-0.3007595759259175,-0.8960434809954742,0.32657274481250825
5624,,-0.14,5.79,-0.5174576230303936,-0.6505606905725301,0.5558852365817316
5625,,-0.11,5.85,-0.49832788610940987,-0.6803087910225052,0.537446989742453
5626,Lam Lup,-0.18,4.05,-0.47798867930992783,-0.7105504881387024,0.5163766321759756
5627,47    Boo,0.0,5.57,-0.4604505664472467,0.7449069948248825,0.4828031119611512
5628,,0.0,6.01,-0.19765720910507434,-0.9551248348556052,0.22060865243876052
5629,,0.0,6.13,-0.2834788376158727,0.912974677728769,0.2934569584283258
5630,,0.52,6.35,-0.5521649549507804,0.5941990545715669,0.5848430097645511
5631,,0.94,6.16,-0.6799030307737839,0.09581197174638037,0.7270157734290872
5632,,0.63,6.3,-0.3220210113822901,-0.8781708895781749,0.35372073296006257
5633,,0.06,6.02,-0.6489704657421099,0.31633899552902034,0.6919298913200378
5634,45    Boo,0.43,4.93,-0.6207759194524699,0.42054763286974717,0.6616471463821129
5635,,0.96,5.25,-0.39866666234854387,0.8146866354476621,0.4211301204554718
5636,,0.63,5.98,-0.5262550059023521,-0.6265017908953544,0.5749358005617922
5637,,1.14,5.54,-0.38182965830602167,-0.8226019256070601,0.42134568233869846
5638,46    Boo,1.24,5.67,-0.6102607242151527,0.44308857589632067,0.6566995982871984
5639,,0.96,6.1,-0.6611142868497184,0.22894555297679023,0.7145011081134445
5640,,1.24,5.81,-0.6158412207380117,0.4243355179183344,0.6638365454484217
5641,,1.05,5.76,-0.6045917772099932,-0.4435839803789192,0.6615905344556076
5642,,1.04,6.44,-0.471803396624099,-0.7105231966191209,0.5220712039560401
5643,,1.08,7.39,-0.4719011120634431,-0.7105470767572077,0.5219503732588687
5644,,3.38,5.81,-0.22541116453572235,-0.9401659512102659,0.25549518799293547
5645,,1.9,6.32,-0.3152117638052381,-0.8808402493878694,0.35321664600795183
5646,Kap1Lup,-0.05,3.87,-0.4414347557345498,-0.751699140030401,0.48998342758417257
5647,Kap2Lup,0.14,5.69,-0.4413300826627831,-0.7517662810344996,0.48997471040495433
5648,,1.03,6.39,-0.43721206261945933,0.7666611218915421,0.4701875545780003
5649,Zet Lup,0.92,3.41,-0.41047669673409903,-0.7890751503351563,0.4570221970121505
5650,,1.12,6.33,-0.4447070079654129,-0.7456924668714733,0.49616370475639077
5651,,-0.17,4.82,-0.47534205090735077,-0.700916180138418,0.5317578801102644
5652,24Iot1Lib,-0.08,4.54,-0.6289284704708415,-0.33860107110222043,0.6998559092267757
5653,,-0.08,6.1,-0.5377600990141491,-0.5890749160890143,0.6031623489103188
5654,,1.53,5.89,-0.6325474598895287,0.32516931721203657,0.7029570585257418
5655,,-0.04,6.47,-0.607405962509618,-0.406869508574135,0.6822867430196826
5656,25Iot2Lib,0.12,6.08,-0.6261317337400452,-0.3362324495880019,0.7034961207055351
5657,23    Lib,0.7,6.45,-0.6005574960880828,-0.4275025007415262,0.675701343606888
5658,,1.14,5.84,-0.5949013764150273,-0.4414057993265302,0.6717538780389831
5659,,0.68,6.68,-0.6293586629398744,0.33028102312967667,0.7034359381940529
5660,1    Lup,0.37,4.91,-0.5631267016688245,-0.5227837618911868,0.6399886375323313
5661,,-0.08,5.73,-0.3180532197016611,-0.8738052305092082,0.367840411825776
5662,26    Lib,-0.05,6.17,-0.6292610748138794,-0.3051736450632868,0.7147723736147532
5663,,0.21,5.95,-0.4385850223095778,-0.7440103604314656,0.5040751548889786
5664,Del Cir,-0.06,5.09,-0.3169758548934336,-0.8742598517828072,0.3676901126972017
5665,,0.06,6.3,-0.6114279738749749,0.39046334795411836,0.6882544636016565
5666,Eps Cir,1.25,4.86,-0.2891785399274734,-0.895793659821372,0.3375344294575691
5667,,0.58,5.16,-0.4912621331317716,-0.6625038469684612,0.5654645606073039
5668,,-0.14,6.04,-0.47559054202499235,-0.6881611319442842,0.5479488049239046
5669,,1.47,6.28,-0.6568132403439897,-0.09589401057707438,0.7479309500510543
5670,Bet Cir,0.09,4.07,-0.33725653471882794,-0.8553743058629203,0.39318294299088724
5671,Gam TrA,0.0,2.89,-0.2350302420125183,-0.9315608468462365,0.2774079558387967
5672,,0.0,6.17,-0.2545732830587344,0.9257478037707781,0.2796130314672016
5673,,1.2,6.2,-0.521303942049477,0.619295717037913,0.5871243606444657
5674,,1.52,5.99,-0.5629462563349036,0.5267786070171276,0.6368640448852578
5675,3    Ser,1.09,5.33,-0.6562759638696021,0.08610282224139383,0.7495919978555613
5676,48Chi Boo,0.03,5.26,-0.5772276494509924,0.48731362987465965,0.6552355811825741
5677,,1.66,6.13,-0.49067826414851945,0.6713505788193375,0.5554486847685718
5678,,1.38,5.5,-0.6053912599042279,-0.38106141168104235,0.6987800962815288
5679,4    Ser,0.18,5.63,-0.6566432018285501,0.00649645762995837,0.7541733895667574
5680,,-0.1,5.46,-0.3185054212923021,-0.8703246588330364,0.37561853632984066
5681,49Del Boo,0.95,3.47,-0.5496118767416422,0.5492375616185309,0.6294957393436912
5682,,0.18,6.28,-0.4892999516742543,-0.6568599658837996,0.5736902844834537
5683,Mu  Lup,-0.08,4.27,-0.43442937398456993,-0.7416832415566892,0.5110548778882132
5684,,-0.09,6.28,-0.2453076293337643,-0.923755178563992,0.2941097364366841
5685,27Bet Lib,-0.11,2.61,-0.6440043589567113,-0.1630341898580093,0.7474478166280893
5686,2    Lup,1.1,4.34,-0.5620755892730306,-0.5022487640526817,0.6571280019531422
5687,,-0.1,5.59,-0.48934988286873105,-0.6532664497901732,0.5777366508322822
5688,,1.23,6.18,-0.5535033810729759,-0.5181679977153278,0.6520244882552126
5689,,0.96,6.2,-0.5139604555317163,-0.603161585172425,0.6099514343961477
5690,,1.51,5.89,-0.6479770451778247,-0.008052668210853533,0.7616172946154133
5691,,0.53,5.13,-0.2544066723704663,0.9228520988693008,0.2891733885853133
5692,,0.97,5.7,-0.6067611640745912,0.3513968705298006,0.7129944804503816
5693,,0.0,6.51,-0.2370352676861737,0.9332377296318879,0.2699659642704303
5694,5    Ser,0.54,5.06,-0.6447737570813364,0.030805035278767802,0.7637524808343941
5695,Del Lup,-0.22,3.22,-0.4842158865846319,-0.6514034533083339,0.5841305643407441
5696,,0.07,6.2,-0.48292182577690035,-0.6527560796763635,0.5836917085532826
5697,,-0.06,6.48,-0.5010518307657452,-0.6186712467307932,0.6051387868537771
5698,Nu 1Lup,0.5,5.0,-0.4259027510427043,-0.7423007857613384,0.5172971970853465
5699,Nu 2Lup,0.65,5.65,-0.4234313319128436,-0.746844554518399,0.5127661441054092
5700,,0.48,5.67,-0.30976233177466245,-0.8717012743133757,0.379715928259483
5701,28    Lib,1.02,6.17,-0.6079279312387892,-0.3116486035039198,0.7302730847797846
5702,,0.24,6.32,-0.5434280694330532,0.5375244774842189,0.6447893993061471
5703,29Omi Lib,0.41,6.3,-0.6159631084915029,-0.268051176231159,0.7407685305806242
5704,Gam Cir,0.19,4.51,-0.32217268971536916,-0.8600378533947557,0.39565091776679245
5705,Phi1Lup,1.54,3.56,-0.5134117508724645,-0.5914699365855789,0.6217488947971855
5706,,1.06,6.35,-0.639592197466694,-0.04210815903345725,0.7675602412075149
5707,,1.04,5.54,-0.6357147535260957,-0.10148556304542032,0.7652237794544872
5708,Eps Lup,-0.18,3.37,-0.450572855274398,-0.7032637408569021,0.5499129139107687
5709,1Omi CrB,1.02,5.51,-0.5583995020757462,0.49418634201502615,0.6663106298471955
5710,6    Ser,1.19,5.35,-0.6392773530821299,0.012483628022382643,0.768874908465418
5711,,1.23,6.39,-0.5793776943048915,0.421950273620531,0.697337403222792
5712,Phi2Lup,-0.15,4.54,-0.505815361154972,-0.599842398606049,0.6199515442792339
5713,,1.02,5.89,-0.2297708838910283,-0.9291917148771501,0.2894962830842506
5714,11    UMi,1.37,5.02,-0.2035196889476283,0.9501021937976564,0.23640126385351914
5715,,0.11,5.66,-0.3959268234321674,0.7875658111965971,0.4722097452628009
5716,,0.39,6.19,-0.45732902103295076,0.7000892710282246,0.5483841528638587
5717,7    Ser,-0.02,6.28,-0.6195664653081532,0.2175896351087604,0.7541830982982829
5718,50    Boo,-0.07,5.37,-0.5343961776092946,0.5436709671303123,0.6471805040760777
5719,Ups Lup,-0.11,5.37,-0.48217203332953723,-0.6389058229471557,0.5994242901977508
5720,,1.04,5.72,-0.615142250980239,-0.2142144421652552,0.7587569991945993
5721,8    Ser,0.25,6.12,-0.6301407970321616,-0.017845044353228163,0.7762758081427652
5722,,0.09,7.03,-0.49179829094474536,-0.6179892138481053,0.613370827959097
5723,31Eps Lib,0.44,4.94,-0.6184733443635748,-0.17918380239994425,0.7651038408407271
5724,,0.0,4.6,-0.48736585080514994,-0.6257003683673269,0.6090760022312189
5725,,1.64,5.71,-0.2654070042447513,-0.9028209998591255,0.33833912619027007
5726,,1.59,5.5,-0.48861906983619546,0.6371736740330918,0.5960378458718728
5727,2Eta CrB,0.58,5.58,-0.5457446983168386,0.5043434345081949,0.6691789180238279
5728,2Eta CrB,0.63,6.08,-0.5457446983168386,0.5043434345081949,0.6691789180238279
5729,Rho Oct,0.11,5.57,-0.054184509696368614,-0.9953379314226422,0.07978998170359405
5730,Kap1Aps,-0.12,5.49,-0.17252220668356952,-0.9582699260634666,0.2279360370879292
5731,,-0.03,5.98,-0.29717545101384163,0.8833342235337838,0.36250158737402394
5732,,1.2,6.01,-0.4426832419416386,0.7104447275467586,0.5470830251479686
5733,51Mu 1Boo,0.31,4.31,-0.49877172548526666,0.6070599744128786,0.6186315165931049
5734,51Mu 2Boo,0.59,6.5,-0.49889995798371417,0.6066515185538368,0.6189287252666271
5735,13Gam UMi,0.05,3.05,-0.19964380186432318,0.9501566229195324,0.23946762682940773
5736,,-0.15,5.45,-0.4951033655996523,-0.5985731854037523,0.6297482029251869
5737,,1.27,5.79,-0.2844235580681962,0.8936957308458484,0.3470031416049894
5738,,1.09,6.1,-0.3814688168043423,-0.7836663538950592,0.4902535951716406
5739,9Tau1Ser,1.66,5.17,-0.6007734906222372,0.26602816634020854,0.7538569013275922
5740,,0.6,6.27,-0.5872370233015887,0.3334915067734204,0.7375202325183244
5741,,1.4,5.46,-0.5132206493255461,0.5640425885399818,0.6468852474890594
5742,,1.74,5.24,-0.4186565427764298,-0.7281649816065481,0.5426808074295818
5743,32Zet1Lib,1.55,5.64,-0.5887981971618058,-0.28763448370546146,0.7553695034898481
5744,12Iot Dra,1.16,3.29,-0.32281449021805925,0.8568625198280877,0.40196694766997254
5745,,1.62,6.02,-0.5586105238451636,0.424225764494493,0.7127319155113616
5746,10    Ser,0.23,5.17,-0.6131529455837036,0.032147303654048234,0.7893098353560546
5747,3Bet CrB,0.28,3.68,-0.5384329724228832,0.48642433741565255,0.6880997734177815
5748,,0.05,6.45,-0.3646413963936558,0.8092221208415907,0.46064759977310504
5749,,0.17,6.22,-0.5673950478143418,-0.35393738692635823,0.7434992843651581
5750,34Zet3Lib,1.06,5.82,-0.5811250342884666,-0.28584633020732725,0.7619616591602442
5751,,0.2,6.25,-0.4699799661623153,-0.6241940263991665,0.6240998708649647
5752,,0.1,6.15,-0.41656009596987487,0.7337463344092918,0.5367438897523625
5753,,0.09,6.46,-0.5058765716689481,-0.5428976201842315,0.6703365335671103
5754,,0.14,6.5,-0.2869294623244055,0.885195226812184,0.3661978892336133
5755,,1.44,5.9,-0.3018137446715239,0.8718152876461625,0.385806386356928
5756,,0.22,6.22,-0.5658316374960399,-0.3447202908767965,0.7490009873600747
5757,,1.2,6.18,-0.12057491988496652,-0.9778492450731567,0.17109220497904418
5758,,0.37,6.57,-0.598784431676824,0.1491758116008049,0.7868950257910543
5759,,0.08,6.43,-0.34954959356017684,0.8210994018528532,0.45123259403416516
5760,,0.19,6.46,-0.5191183035530549,0.5193119699523903,0.6788455382341158
5761,,0.91,6.37,-0.486138007408102,0.5990818277600967,0.6362160021572092
5762,,0.18,5.52,-0.5646861893625983,-0.3366113898631454,0.7535398328937558
5763,52Nu 1Boo,1.59,5.02,-0.4581602294719276,0.6538572270774048,0.6021294966441003
5764,35Zet4Lib,-0.14,5.5,-0.5728959083125398,-0.28991350521682974,0.7666423140758937
5765,,0.27,7.0,-0.544015252585497,-0.41452559418386825,0.7295313130502685
5766,,0.35,6.51,-0.242269245594511,-0.9107797699127002,0.33434386992561343
5767,,1.68,5.82,-0.45514763214770865,-0.6436710869983128,0.6152464260056651
5768,,0.91,6.38,-0.2859065837086571,0.8837633614905497,0.3704318375612018
5769,,0.5,6.38,-0.48479593245316904,0.5964544885395359,0.6396991065945794
5770,12Tau2Ser,-0.05,6.22,-0.5777974710727224,0.2765786097871757,0.7678895461133455
5771,Eps TrA,1.17,4.11,-0.23507772950473638,-0.9157814238624506,0.3257036149620704
5772,11    Ser,1.09,5.51,-0.5983186692342444,-0.020704912691462924,0.8009906844877795
5773,,-0.03,6.36,-0.4590271747405439,-0.6340484363115463,0.6223155415547625
5774,53Nu 2Boo,0.07,5.02,-0.45545827911616055,0.6547334847245059,0.6032261764587565
5775,36    Lib,1.3,5.15,-0.5230420240824526,-0.47019483509736976,0.7108754167162403
5776,Gam Lup,-0.2,2.78,-0.4447594802034777,-0.6582552610819818,0.607362343273786
5777,37    Lib,1.01,4.62,-0.5850534906110598,-0.17475574758287948,0.7919424485469657
5778,4The CrB,-0.13,4.14,-0.5111314303688677,0.5204011943168534,0.6840520870830437
5779,,0.58,6.51,-0.5906762763127581,-0.099232914385887,0.8007835945520971
5780,,-0.09,5.17,-0.585662630000593,-0.1595940346317791,0.7946880066609404
5781,,-0.18,4.54,-0.41621011020157783,-0.7065958023272191,0.5722687448214728
5782,Kap2Aps,-0.04,5.65,-0.1630563592983975,-0.9585549460258806,0.233634413436191
5783,,0.42,6.45,-0.568814152274829,0.2946704601520418,0.7678670328160022
5784,,1.5,5.43,-0.4194696248609338,-0.6996252370441645,0.5784200562825637
5785,,0.96,5.79,-0.2634691504030755,0.9003841730911962,0.346254743841531
5786,,-0.04,5.95,-0.13631775326558637,-0.9706407305833259,0.19817679550666384
