HR,Name,DM,SAO,B-V,Vmag,x,y,z,RAh,RAm,RAs,DEsn,DEd,DEm,DEs,SpType,pmRA,pmDE
2271,,44081,171549,-0.15,5.81,-0.07727863509162,-0.35716370246379536,-0.930839461024687,6,18,59.0,-,20,55,34,B4IV,-0.009,-0.009
2272,,44092,78259,0.06,6.43,-0.0803689090959003,0.4930479346062141,-0.8662820398872882,6,21,12.1,+,29,32,28,A1V s,0.035,-0.039
2273,7    Mon,44112,133114,-0.19,5.27,-0.08511006734650205,-0.13611423376517554,-0.9870304918303147,6,19,42.8,-,7,49,23,B2.5V,-0.004,0.0
2274,,44120,234418,0.59,6.43,-0.03639096607850065,-0.8590815129314296,-0.5105434866172707,6,16,18.5,-,59,12,49,G0V,-0.057,-0.325
2275,,44131,133118,1.6,4.9,-0.08701174084448825,-0.05136763327051935,-0.9948820649742346,6,19,59.6,-,2,56,40,M1III,-0.013,0.004
2276,,44173,95563,-0.1,6.54,-0.08903623953553334,0.20375092044100881,-0.9749656970728832,6,20,52.3,+,11,45,23,B5III,0.023,0.003
2277,,44234,95572,0.63,6.35,-0.08892514977203841,0.30509054033512,-0.9481624754945984,6,21,25.9,+,17,45,49,g:G9,0.019,-0.039
2278,,44267,234430,1.46,6.41,-0.047144911426585216,-0.7958229602961067,-0.6036912896440704,6,17,51.7,-,52,43,59,K2-3III,0.003,-0.006
2279,,44323,196686,-0.08,5.78,-0.07078039415678708,-0.5649189993113686,-0.82210501763464,6,19,41.0,-,34,23,48,B9V,0.014,0.001
2280,,44333,113758,0.24,6.31,-0.09329663417238199,0.039584388420094097,-0.9948511518038825,6,21,25.8,+,2,16,7,A4.5V,-0.016,-0.026
2281,,44362,234442,0.83,7.04,-0.052219065781073166,-0.7700587702894061,-0.6358322573362567,6,18,46.8,-,50,21,33,G2Ib,0.006,0.003
2282,1Zet CMa,44402,196698,-0.19,3.02,-0.0766095493863839,-0.5009569773392987,-0.8620748713411664,6,20,18.8,-,30,3,48,B2.5V,0.009,0.003
2283,,44447,256285,0.56,6.64,-0.020667490267226807,-0.9494406993099545,-0.31326540399456615,6,15,5.9,-,71,42,10,F8V,-0.025,0.061
2284,,44458,151401,-0.02,5.64,-0.09132757372661722,-0.20404044413961414,-0.9746931678392531,6,21,24.7,-,11,46,24,B1Vpe,-0.009,-0.005
2285,,44472,5861,0.0,5.97,-0.0409606608858924,0.942848457264099,-0.330694739744223,6,28,14.6,+,70,32,8,A4V,0.002,0.023
2286,13Mu  Gem,44478,78297,1.64,2.88,-0.09239216713758643,0.3829028971889794,-0.9191567106733792,6,22,57.6,+,22,30,49,M3IIIab,0.054,-0.111
2287,,44497,95599,0.42,6.0,-0.09612688354920758,0.21763222269565052,-0.9712856623587459,6,22,36.5,+,12,34,12,F0III,-0.033,-0.037
2288,,44506,196707,-0.19,5.53,-0.07430898348016447,-0.5612731288864946,-0.8242879653155862,6,20,36.3,-,34,8,38,B1.5Ve,0.005,0.028
2289,46Psi1Aur,44537,41076,1.97,4.91,-0.07072148887133495,0.7579983768466236,-0.6484110823464583,6,24,53.9,+,49,17,17,K5-M0Iab-Ib,-0.002,-0.001
2290,,44594,217861,0.66,6.6,-0.05776736111059524,-0.7517375072725879,-0.6569274329405904,6,20,6.1,-,48,44,28,G3V,0.231,-0.271
2291,,44691,25731,0.24,5.64,-0.06386944457618704,0.831808835690094,-0.5513753303489553,6,26,25.8,+,56,17,6,A3Vm,-0.026,0.022
2292,,44700,113801,-0.15,6.4,-0.1013075059797513,0.06565469049115608,-0.9926863809122562,6,23,18.5,+,3,45,52,B3V,0.006,-0.013
2293,5    Lyn,44708,25733,1.53,5.21,-0.06113799336613348,0.8518843976957451,-0.5201491312399938,6,26,48.9,+,58,25,2,K4III,-0.005,-0.009
2294,2Bet CMa,44743,151428,-0.23,1.98,-0.09406928862636148,-0.3082837771513453,-0.9466319673889266,6,22,42.0,-,17,57,21,B1II-III,-0.006,0.0
2295,,44756,133199,0.06,6.67,-0.10148985101017029,-0.08171624221175418,-0.991474793376374,6,23,22.7,-,4,41,14,A2V,-0.013,-0.007
2296,Del Col,44762,196735,0.88,3.85,-0.08039385455475385,-0.5510108458506668,-0.8306165637072028,6,22,6.8,-,33,26,11,G7II,-0.024,-0.055
2297,,44766,78333,-0.06,6.71,-0.09409374849012744,0.4955681568508784,-0.863457334447105,6,24,52.6,+,29,42,26,B8IIIn,-0.032,-0.009
2298,8Eps Mon,44769,113810,0.18,4.44,-0.10319069617181784,0.08007327816234916,-0.9914332808353321,6,23,46.1,+,4,35,34,A5IV,-0.018,0.011
2299,,44770,113811,0.45,6.72,-0.10321913363649708,0.08012160376168195,-0.9914264163628015,6,23,46.5,+,4,35,44,F5V,-0.021,-0.01
2300,,44783,113817,-0.08,6.26,-0.10343858204492488,0.15444694374994414,-0.9825714230074255,6,24,2.3,+,8,53,5,B8Vn,-0.005,-0.018
2301,,44816,133203,1.84,6.19,-0.10126975925123055,-0.17148969627165023,-0.9799672034991044,6,23,36.0,-,9,52,28,K5,0.008,0.018
2302,,44867,95641,1.08,6.33,-0.10412643325893059,0.27659258680976556,-0.9553293813228272,6,24,52.9,+,16,3,25,G9III,0.04,-0.046
2303,,44891,151450,1.53,6.24,-0.09995506982949148,-0.2600270409832182,-0.9604139326211866,6,23,46.0,-,15,4,18,K2,-0.015,-0.007
2304,,44927,78349,-0.03,6.06,-0.1021517678587857,0.39597737591888094,-0.9125606467976373,6,25,32.9,+,23,19,37,A2Vn,-0.01,-0.023
2305,,44951,151458,1.24,5.22,-0.10314886823794941,-0.19988574474028697,-0.9743746712794064,6,24,10.3,-,11,31,49,K3III,-0.054,-0.035
2306,,44953,151453,-0.15,6.6,-0.09751400319102983,-0.33849614857493143,-0.9359013711826679,6,23,47.6,-,19,47,7,B8IIIHe wk,-0.017,0.014
2307,,44956,196759,0.89,6.34,-0.08604389106051036,-0.5268074532136224,-0.8456183276453652,6,23,14.4,-,31,47,24,G8III,-0.056,0.013
2308,,44984,95659,2.34,6.24,-0.10725726351834407,0.2541283922292011,-0.9612047855090807,6,25,28.1,+,14,43,19,C5II,-0.014,-0.002
2309,,44996,151461,-0.08,6.12,-0.10330951314886956,-0.22431328249232593,-0.9690256424834492,6,24,20.5,-,12,57,45,B5Ve,-0.012,-0.012
2310,,44990,113845,1.22,5.98,-0.10897511539893873,0.12335611395396182,-0.9863608332521954,6,25,13.1,+,7,5,9,F7Iab-K1Iab,0.017,0.004
2311,,45018,171688,1.56,5.63,-0.09401720679983193,-0.43173593971428115,-0.8970868649047228,6,23,55.9,-,25,34,40,K5III,0.008,-0.042
2312,,45050,113855,-0.04,6.66,-0.11015909193458079,0.026196334204852526,-0.9935686823458035,6,25,18.4,+,1,30,4,B9V,-0.017,-0.011
2313,,45067,133229,0.56,5.87,-0.11003734643835165,-0.016512003563844028,-0.9937902878007582,6,25,16.4,-,0,56,46,F8V,0.224,-0.225
2314,,45105,41109,-0.04,6.56,-0.08204736613589804,0.7361594341555158,-0.6718165800380285,6,27,51.1,+,47,24,19,A0V,-0.004,0.02
2315,,45137,113868,-0.03,6.51,-0.11214670223242648,0.03964736472232254,-0.9929003996620036,6,25,46.6,+,2,16,20,A0V,0.005,-0.002
2316,,45145,196774,1.04,5.62,-0.08385787646690639,-0.5977339807732488,-0.7972966479193466,6,24,1.0,-,36,42,28,G6III,-0.015,0.055
2317,,45168,133238,1.02,6.35,-0.11201253325886466,-0.06782664996534582,-0.9913892968695043,6,25,47.1,-,3,53,21,G9III,-0.02,-0.005
2318,,45184,171711,0.62,6.39,-0.09439890689582496,-0.4814477560213355,-0.8713764425315237,6,24,43.9,-,28,46,48,G2IV,-0.159,-0.115
2319,,45192,59096,1.26,6.43,-0.10122085923609808,0.5382274578866678,-0.836699193995286,6,27,35.5,+,32,33,47,K0,-0.002,-0.058
2320,Nu  Pic,45229,234473,0.24,5.61,-0.05531860421367659,-0.8326313714106878,-0.5510579383064977,6,22,55.8,-,56,22,12,Am,-0.034,-0.024
2321,,45239,133246,0.14,6.4,-0.11204455375792416,-0.13734370069178356,-0.9841660052315734,6,25,58.8,-,7,53,39,A4V,-0.004,0.019
2322,,45291,234475,1.04,5.98,-0.0631044465016402,-0.7899529103476503,-0.6099116561150465,6,23,37.7,-,52,10,52,G8III,-0.025,-0.023
2323,,45306,217910,-0.05,6.31,-0.0821939561954945,-0.6465789961537822,-0.7584060622764697,6,24,44.5,-,40,17,3,B9V,-0.003,-0.009
2324,,45320,133260,0.08,5.87,-0.11602386581006105,-0.026302956461944835,-0.9928980899588083,6,26,39.6,-,1,30,26,A3Vn,-0.007,-0.026
2325,,45321,133257,-0.14,6.15,-0.11532341802027872,-0.08015059903089469,-0.9900890822199329,6,26,34.5,-,4,35,50,B2.5V,0.007,-0.002
2326,Alp Car,45348,234480,0.15,-0.72,-0.0632219701505033,-0.7954294100314487,-0.602739608908615,6,23,57.1,-,52,41,45,F0II,0.022,0.021
2327,,45357,113896,0.04,6.71,-0.11743086719558764,0.014674783375497205,-0.9929726291104778,6,26,58.7,+,0,50,27,A1Vn,-0.02,-0.004
2328,,45380,133263,-0.04,6.27,-0.11544759304034695,-0.1307232627136196,-0.9846742008637661,6,26,44.9,-,7,30,41,A0Vn,0.006,-0.001
2329,,45383,196805,1.36,6.25,-0.09087781205651235,-0.5744894926451605,-0.8134513176067313,6,25,29.9,-,35,3,50,K3III,-0.005,-0.035
2330,16    Gem,45394,78402,0.01,6.22,-0.11392464136130427,0.3501438048439479,-0.9297421642692675,6,27,56.6,+,20,29,46,A2V s,-0.035,0.007
2331,6    Lyn,45410,25771,0.94,5.88,-0.07064834765986265,0.8495501766563783,-0.5227554957301239,6,30,47.2,+,58,9,46,K0III-IV,-0.026,-0.335
2332,48    Aur,45412,59128,0.68,5.55,-0.10713426282868523,0.507433926831766,-0.8550047132199027,6,28,34.1,+,30,29,35,F8Ib,0.002,-0.013
2333,,45415,113906,1.04,5.55,-0.11885725661270892,0.050733355490515684,-0.9916143802865979,6,27,20.4,+,2,54,29,G9III,-0.046,0.008
2334,,45416,113905,1.18,5.2,-0.11853233035307596,0.005221419619804178,-0.9929364649554487,6,27,13.8,+,0,17,57,K1II,0.007,-0.008
2335,,45433,133269,1.38,5.55,-0.11866254413129279,-0.0048190293379456635,-0.9929229464447525,6,27,15.6,-,0,16,34,K5III,0.0,-0.008
2336,,45450,234482,0.12,6.48,-0.05405324379908072,-0.8530401510004338,-0.5190382910883881,6,23,46.9,-,58,32,38,A3V,0.01,0.021
2337,,45461,249531,1.6,6.27,-0.04445870538748083,-0.896355358927245,-0.4411014554925872,6,23,1.3,-,63,40,59,M1III,-0.024,0.013
2338,47    Aur,45466,41130,1.44,5.9,-0.08968958331364646,0.7275998375893539,-0.6801134133252854,6,30,3.0,+,46,41,8,gK4,-0.006,0.003
2339,,45504,78417,0.42,6.47,-0.1122576973293821,0.4534893402755536,-0.8841638013664368,6,28,56.6,+,26,58,4,F5,0.116,-0.067
2340,,45506,95719,0.9,6.23,-0.11894775717016746,0.279633521203573,-0.9527100948785405,6,28,28.0,+,16,14,18,G5,-0.095,-0.047
2341,,45509,234488,1.7,6.51,-0.06529546290154042,-0.7965973301942607,-0.6009735402260646,6,24,48.2,-,52,48,23,K5-M0III,-0.007,0.002
2342,,45512,95718,1.15,6.15,-0.12123893145338632,0.1788689948342233,-0.976374418031851,6,28,18.8,+,10,18,14,K2III-IV,0.026,-0.039
2343,18Nu  Gem,45542,78423,-0.13,4.15,-0.11827861622918451,0.3454983886137982,-0.9309355683441138,6,28,57.8,+,20,12,44,B6IIIe,-0.007,-0.014
2344,10    Mon,45546,133290,-0.17,5.06,-0.12127599212409254,-0.08302079100599823,-0.9891408807622175,6,27,57.6,-,4,45,44,B2V,-0.005,-0.001
2345,,45557,249535,0.0,5.8,-0.052310639030636215,-0.8684681277419666,-0.4929773911048759,6,24,13.7,-,60,16,52,A0V,-0.041,0.036
2346,,45560,5911,0.0,6.54,-0.031565659864893174,0.9835697204041229,-0.17774761382772292,6,40,16.8,+,79,35,58,A1V,0.001,0.017
2347,,45563,113929,-0.07,6.48,-0.12301333427289049,0.033368378373394784,-0.9918438742643905,6,28,16.8,+,1,54,44,B9V,-0.002,-0.027
2348,,45572,217922,-0.06,5.76,-0.07469693181638773,-0.7452109626513219,-0.6626318657607012,6,25,43.6,-,48,10,38,B9V,-0.005,-0.032
2349,,45588,171774,0.53,6.07,-0.1064983106396059,-0.43612131955405187,-0.8935638222652832,6,27,11.2,-,25,51,24,F9V,-0.186,-0.218
2350,,45618,1043,0.17,6.65,-0.026470936744564844,0.9905460772727884,-0.13460222252012163,6,44,30.2,+,82,6,55,A5V,0.01,-0.052
2351,,45638,95732,0.0,6.59,-0.12387215950823581,0.19114211878405032,-0.9737147315951988,6,29,0.0,+,11,1,10,A9IV,-0.027,-0.01
2352,Pi 1Dor,45669,249532,1.51,5.56,-0.033752407783894274,-0.9395980697613989,-0.34061157095648253,6,22,38.2,-,69,59,3,K5III,0.02,0.029
2353,,45680,196842,0.39,6.48,-0.0931798975182279,-0.6142239888493065,-0.7836111269121564,6,27,7.5,-,37,53,44,F3V,-0.011,0.042
2354,,45701,249539,0.66,6.46,-0.04760718251632471,-0.8943798860929972,-0.4447675522395205,6,24,26.3,-,63,25,44,G3III-IV,-0.007,-0.103
2355,,45724,113940,1.54,6.16,-0.12713808317903838,0.04616693558670708,-0.9908100331870348,6,29,14.9,+,2,38,46,gM1,0.009,-0.04
2356,11Bet Mon,45725,133316,-0.1,4.6,-0.12446186564082738,-0.12243713937680821,-0.9846412498481001,6,28,49.0,-,7,1,58,B3Ve,-0.017,0.0
2357,11Bet Mon,45726,133317,-0.07,5.4,-0.12449722130576871,-0.1224660092894415,-0.9846331898000701,6,28,49.5,-,7,2,4,B3ne,-0.017,0.005
2358,11Bet Mon,45727,,-0.18,5.6,-0.12449722130576871,-0.1224660092894415,-0.9846331898000701,6,28,49.5,-,7,2,4,B3e,-0.016,0.005
2359,,45765,151546,1.12,5.77,-0.11881826667117355,-0.3001416494064481,-0.9464656411073963,6,28,37.3,-,17,27,58,G5,-0.007,0.004
2360,,45796,249542,-0.13,6.27,-0.04787770320826904,-0.8974723122959336,-0.43846456435804615,6,24,55.6,-,63,49,40,B6V,-0.014,0.026
2361,Lam CMa,45813,196857,-0.17,4.48,-0.10330630596983988,-0.5384766808266602,-0.836283846162754,6,28,10.1,-,32,34,48,B4V,-0.018,0.024
2362,,45827,113957,0.14,6.57,-0.1293004125618136,0.1569372318107909,-0.9791078125430881,6,30,5.5,+,9,1,45,A0III,-0.017,-0.026
2363,,45866,5919,1.47,5.73,-0.036544739195483435,0.978132478382528,-0.20474700674341353,6,40,28.8,+,77,59,45,gK5,0.009,-0.012
2364,,45871,196861,-0.17,5.74,-0.10531993305489952,-0.5354010114882304,-0.8380056495028488,6,28,39.2,-,32,22,16,B4Vnpe,-0.003,0.017
2365,,45947,5909,0.38,6.24,-0.04623295919490378,0.9597835177179194,-0.27690813025460026,6,37,54.9,+,73,41,44,F2,-0.155,-0.018
2366,,45951,95765,1.16,6.2,-0.12969693093054183,0.29134691562028237,-0.9477846173396919,6,31,10.1,+,16,56,19,K2III,0.001,-0.049
2367,,45976,151573,1.38,5.93,-0.12931298586778273,-0.17504692543681658,-0.9760311089207537,6,30,11.3,-,10,4,53,K0,-0.011,0.002
2368,,45983,217951,0.4,6.32,-0.09417324655146019,-0.657039069600835,-0.7479512421622327,6,28,42.3,-,41,4,28,F2-3V,0.03,0.028
2369,,45984,234519,1.28,5.82,-0.06243453178619362,-0.8480686484873031,-0.5261953028045365,6,27,4.0,-,58,0,8,K3III,-0.015,-0.014
2370,,45995,95766,-0.08,6.14,-0.13293078694726157,0.1951045869391582,-0.9717322707602554,6,31,9.5,+,11,15,3,B2V:nne,-0.005,-0.016
2371,19    Gem,46031,95778,0.0,6.4,-0.13228089099677667,0.27401517007012144,-0.9525846169493508,6,31,37.4,+,15,54,12,A8V,-0.016,-0.015
2372,,46052,59194,0.14,5.87,-0.11908908575980814,0.5366329536776151,-0.8353698957229256,6,32,27.2,+,32,27,17,A3m+A3m:,-0.031,-0.022
2373,,46064,151585,-0.15,6.16,-0.12954039105409781,-0.227468128212589,-0.9651308396963661,6,30,34.7,-,13,8,53,B1.5V,-0.024,0.002
2374,,46075,95783,-0.12,6.65,-0.13476943174624487,0.20436317083344782,-0.9695735633120849,6,31,39.2,+,11,47,32,B6III,-0.03,-0.012
2375,,46089,95788,0.15,5.23,-0.13553202416075044,0.200128003805001,-0.9703503761631235,6,31,48.3,+,11,32,40,A3V,0.013,0.032
2376,7    Lyn,46101,25814,0.91,6.45,-0.08537324847226312,0.822670837973053,-0.562071259533885,6,34,32.8,+,55,21,11,K0III:,0.002,0.004
2377,Pi 2Dor,46116,249550,0.97,5.38,-0.03850465762485084,-0.9378300514072746,-0.3449524402270865,6,25,28.6,-,69,41,25,G8III,-0.016,0.195
2378,,46178,95803,1.07,6.03,-0.1379374903195867,0.2023362702794066,-0.9695531354669288,6,32,23.3,+,11,40,25,K0III,0.01,-0.031
2379,,46184,151602,1.27,5.15,-0.13332791004349553,-0.21459327367156075,-0.9675605383118703,6,31,23.0,-,12,23,30,K3III,0.04,-0.016
2380,,46189,171866,-0.15,5.93,-0.11844653515466998,-0.46591483138651485,-0.8768658895201301,6,30,46.3,-,27,46,10,B2.5V,-0.007,0.011
2381,,46229,133369,1.38,5.43,-0.13705895927202216,-0.1419043113935108,-0.9803458614648218,6,31,50.1,-,8,9,29,gK2,-0.012,-0.008
2382,12    Mon,46241,114023,0.99,5.84,-0.1400511638087138,0.08464886132458475,-0.9865192556621872,6,32,19.2,+,4,51,21,K0V,-0.037,-0.006
2383,,46251,59222,0.03,6.42,-0.12288609009958647,0.5449927276573229,-0.8293864814793327,6,33,42.7,+,33,1,27,A3V,0.011,0.01
2384,,46273,234539,0.41,5.27,-0.082979842794547,-0.7687209149082462,-0.6341786031335503,6,29,49.1,-,50,14,21,F2V,-0.054,-0.058
2385,13    Mon,46300,114034,0.0,4.5,-0.14190497006677547,0.12763683937833825,-0.9816169399026566,6,32,54.2,+,7,19,59,A0Ib,-0.001,-0.006
2386,,46304,133382,0.25,5.6,-0.1400982385848664,-0.1022524066616326,-0.9848436063037228,6,32,23.1,-,5,52,8,F0Vnn,-0.001,-0.042
2387,4Xi 1CMa,46328,171895,-0.24,4.33,-0.12713412301214486,-0.39744153069768273,-0.9087778300787359,6,31,51.3,-,23,25,6,B0.5IV,-0.006,0.012
2388,,46349,196897,0.81,5.84,-0.11087727463656345,-0.5772758359197849,-0.8089863034886818,6,31,13.0,-,35,15,33,G8III,-0.011,0.0
2389,,46355,234541,1.09,5.22,-0.07012867334091472,-0.8372683440560788,-0.5422763955927227,6,29,28.5,-,56,51,10,K0III,-0.04,0.031
2390,,46365,217986,1.4,6.2,-0.1018913937925932,-0.6549569913099299,-0.7487653059572453,6,30,59.8,-,40,54,59,K3III,-0.017,0.0
2391,,46374,95830,1.11,5.53,-0.1416544165433168,0.24455061063422354,-0.9592335612937033,6,33,36.1,+,14,9,19,gK2,-0.019,-0.085
2392,,46407,151625,1.11,6.24,-0.13985113729482276,-0.19365886545156222,-0.9710498973942371,6,32,46.9,-,11,9,59,G9.5III:Ba3,-0.007,0.001
2393,,46431,196906,1.63,6.34,-0.10979708224640428,-0.6009783641725033,-0.791687821383352,6,31,35.0,-,36,56,24,M1III,0.005,0.072
2394,8    Lyn,46480,13897,0.89,5.94,-0.07816469855795732,0.8786597584032979,-0.4710066972581195,6,37,41.4,+,61,28,52,G8IV-V,-0.209,-0.274
2395,,46487,133404,-0.14,5.1,-0.14618655549540668,-0.021296254932421863,-0.9890277855137548,6,33,37.9,-,1,13,13,B5Vn,-0.003,-0.021
2396,,46509,5925,1.19,5.92,-0.05510559437308663,0.9496930529793878,-0.3082960891602075,6,40,32.2,+,71,44,56,K0III,-0.002,0.015
2397,,46547,196919,-0.17,5.69,-0.1203666568517693,-0.5303714487074745,-0.8391769743708791,6,32,39.0,-,32,1,50,B2IVe,-0.001,-0.002
2398,49    Aur,46553,78524,-0.03,5.27,-0.1350569533832213,0.4698139795245645,-0.8723728812761974,6,35,12.1,+,28,1,20,A0Vnn,-0.002,-0.015
2399,,46568,196917,1.0,5.24,-0.11133556766314177,-0.6114810076317264,-0.7833871129134142,6,32,21.3,-,37,41,48,G8III,0.065,-0.077
2400,,46569,234551,0.54,5.6,-0.08415956661870905,-0.7861386356397929,-0.6122934042605357,6,31,18.3,-,51,49,34,F8V,0.105,0.094
2401,,46588,5946,0.5,5.45,-0.03629243351401248,0.9834601363308104,-0.17745145679259638,6,46,14.1,+,79,33,53,F8V,-0.102,-0.604
2402,11    Lyn,46590,25842,0.0,5.85,-0.0893921538160982,0.8373134069107743,-0.5393656472594369,6,37,38.5,+,56,51,27,A2V,0.0,0.012
2403,,46602,171940,0.83,6.4,-0.13581798821034305,-0.35712747529558314,-0.9241284761695734,6,33,26.6,-,20,55,26,G5,-0.03,-0.026
2404,14    Mon,46642,114085,-0.02,6.45,-0.14982764577032476,0.1317806257353461,-0.9798905771787597,6,34,46.4,+,7,34,21,A0V s,-0.01,-0.004
2405,,46687,59280,2.61,5.29,-0.12437027350695842,0.6217668971189662,-0.7732644830294854,6,36,32.9,+,38,26,43,C5II,0.005,-0.026
2406,,46709,95870,1.51,5.88,-0.15106338108749498,0.17344764579422403,-0.9731884550604039,6,35,17.6,+,9,59,18,K4III,-0.001,-0.01
2407,,46727,196930,1.0,6.44,-0.11268200971824963,-0.6242243275357379,-0.7730761628703942,6,33,10.3,-,38,37,31,G8III,0.006,-0.022
2408,,46730,249568,0.33,6.29,-0.054076098823603154,-0.9104552040330504,-0.4100574313253651,6,30,3.0,-,65,34,6,F0III,0.002,0.058
2409,,46769,114097,0.0,5.8,-0.15324043186756223,0.015532805679964958,-0.9880668509715076,6,35,15.8,+,0,53,24,B8Ib,-0.001,-0.006
2410,,46792,249572,-0.15,6.15,-0.06391847080728898,-0.8819601130827938,-0.4669697934777403,6,31,10.6,-,61,52,47,B3V,-0.013,0.008
2411,,46815,196945,1.44,5.42,-0.11861801965028249,-0.5910593956622697,-0.7978587319905684,6,33,49.5,-,36,13,56,K3III,-0.014,0.094
2412,Mu  Pic,46860,234564,-0.06,5.7,-0.07213086242370614,-0.8549495946682564,-0.513671421496852,6,31,58.4,-,58,45,15,B9Ve,0.004,-0.011
2413,,46885,114115,-0.06,6.55,-0.15595276518490114,0.07841559692856162,-0.9846470074039327,6,36,0.0,+,4,29,51,B9III,-0.021,-0.005
2414,5Xi 2CMa,46933,171982,-0.05,4.54,-0.1402918913231201,-0.39016428731139136,-0.9099945132448745,6,35,3.4,-,22,57,53,A0V,0.011,0.016
2415,,46936,196955,-0.08,5.62,-0.12649606678456904,-0.5404810041779664,-0.83179265998854,6,34,35.3,-,32,42,59,B8V,0.005,-0.001
2416,,47001,234574,1.09,6.19,-0.0888401486611539,-0.791531768122922,-0.6046361617022794,6,33,26.1,-,52,19,44,G8III,-0.044,0.04
2417,,47020,78557,0.1,6.44,-0.14793860954280122,0.41613531959873434,-0.8971875855076249,6,37,27.2,+,24,35,27,A3V,-0.016,0.008
2418,,47054,133469,-0.08,5.52,-0.1583123783067199,-0.09082570584485694,-0.983202869215023,6,36,35.3,-,5,12,40,B8V,0.0,-0.017
2419,51    Aur,47070,59316,1.35,5.69,-0.1297435952756139,0.634606876582677,-0.7618665970358175,6,38,39.5,+,39,23,27,K5III,-0.023,-0.109
2420,52Psi3Aur,47100,59319,-0.07,5.2,-0.1293204523298549,0.6414831048530467,-0.7561584799480178,6,38,49.2,+,39,54,9,B8III,-0.009,-0.012
2421,24Gam Gem,47105,95912,0.0,1.93,-0.15714266964360069,0.2823275041568336,-0.9463600592659516,6,37,42.7,+,16,23,57,A0IV,0.042,-0.042
2422,,47129,114146,0.05,6.06,-0.16154154196500647,0.10687627832652087,-0.9810615634865326,6,37,24.1,+,6,8,7,O8p,0.006,-0.001
2423,6Nu 1CMa,47138,151694,0.85,5.7,-0.1497626716792713,-0.3199516349857384,-0.9355223639451061,6,36,22.8,-,18,39,36,G8III+F3IV-V,-0.011,0.017
2424,,47144,196978,-0.14,5.59,-0.1232289731788677,-0.5987440540497165,-0.7914039284141772,6,35,24.1,-,36,46,48,A0V,-0.011,0.018
2425,53    Aur,47152,78571,0.0,5.79,-0.14581884612160512,0.48456790600607325,-0.86251423674317,6,38,23.0,+,28,59,3,B9npEu,-0.021,-0.021
2426,,47156,95914,0.91,6.38,-0.16046801799585986,0.1882908263483196,-0.96891515619973,6,37,36.9,+,10,51,11,K0,-0.039,-0.039
2427,50Psi2Aur,47174,41239,1.23,4.79,-0.12593134533836298,0.6754472180572029,-0.7265757716026977,6,39,19.9,+,42,29,20,K3III,0.006,-0.058
2428,,47182,151700,1.56,5.97,-0.15548879750374583,-0.23040357979635753,-0.9605922258002418,6,36,46.7,-,13,19,15,K5,0.011,-0.023
2429,7Nu 2CMa,47205,151702,1.06,3.95,-0.15046229341108602,-0.32978676208131164,-0.9319880845898196,6,36,41.0,-,19,15,21,K1III,0.059,-0.062
2430,,47220,114154,1.08,6.17,-0.16345224442329548,0.047179091906612985,-0.9854224967392691,6,37,40.3,+,2,42,15,K1III,-0.038,-0.049
2431,,47230,196987,0.48,6.35,-0.12606706424765318,-0.5890396564553796,-0.7982101092036523,6,35,54.0,-,36,5,20,G0V,-0.058,-0.095
2432,,47240,114162,0.14,6.15,-0.1639085889221164,0.08641194654432706,-0.9826835451822631,6,37,52.7,+,4,57,26,B1Ib,-0.004,0.02
2433,,47247,172021,-0.11,6.35,-0.14711734110822694,-0.38453700535709995,-0.9113110223498008,6,36,40.9,-,22,36,54,B5V,-0.031,-0.006
2434,,47270,41245,0.91,6.41,-0.12477978971441026,0.6948327229361382,-0.7082637158685876,6,39,58.0,+,44,0,50,K1III,0.033,-0.003
2435,,47306,234589,-0.02,4.39,-0.09154137038391144,-0.7983786813940252,-0.5951568352995478,6,34,58.6,-,52,58,32,A0II,-0.003,0.007
2436,,47358,78586,1.03,6.04,-0.15733607508131567,0.3751054968226874,-0.9135322795235051,6,39,5.3,+,22,1,51,G9III,0.011,-0.025
2437,,47366,151725,1.0,6.12,-0.15949209505764184,-0.22469595715137727,-0.9612876772610531,6,37,40.9,-,12,59,6,K0,0.03,-0.124
2438,54    Aur,47395,78593,-0.08,6.03,-0.1512492160994241,0.4735203767997023,-0.8676993300589655,6,39,33.1,+,28,15,47,B7III,-0.006,-0.014
2439,,47415,78596,0.53,6.38,-0.15602450758849587,0.4162807922604012,-0.8957492143601468,6,39,31.4,+,24,36,0,F8IV,0.006,0.084
2440,,47420,133511,1.48,6.14,-0.1663537137112728,-0.04437980768230985,-0.9850669391490859,6,38,20.5,-,2,32,37,K2,-0.018,0.015
2441,,47431,114194,-0.07,6.57,-0.16802984200762333,0.08194817229499363,-0.9823698230566752,6,38,49.5,+,4,42,2,B8IIIn,0.012,-0.008
2442,,47432,114191,0.15,6.21,-0.16771314801335707,0.028159104016646598,-0.9854335923056557,6,38,38.1,+,1,36,49,O9.5II,-0.007,-0.005
2443,8Nu 3CMa,47442,151730,1.15,4.43,-0.15630721778560122,-0.31295660682445287,-0.9368170664078711,6,37,53.4,-,18,14,15,K1-II-III,-0.01,-0.007
2444,,47463,197011,1.03,6.04,-0.12652037703643323,-0.6176766187353219,-0.776188243187346,6,37,1.9,-,38,8,48,K0III,0.006,0.04
2445,,47475,218060,1.15,6.34,-0.11981584503164194,-0.6633640839928612,-0.738642170030703,6,36,51.3,-,41,33,25,K0II,0.008,0.008
